"","a1","a1a1","a2","a2a2","a3","a3a3","a4a4","a5a5","a6a6","a7a7","a8a8","a9a9","b1b1","b2","b3","b4","b5","b5a1","b5b2","b5b5","cluster"
"426",7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,5,5,2
"427",11,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,1
"428",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,5,0,1
"429",5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,0,9,2
"43",12,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,23,0,0,0,1
"430",11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,6,10,2
"431",5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,7,8,2
"432",13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0,1
"433",7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,12,0,5,0,1
"434",11,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,27,0,6,0,1
"435",7,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,0,0,9,2
"436",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,10,0,6,8,2
"437",0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,24,0,0,0,1
"438",13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,0,6,1
"439",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,17,0,6,0,1
"44",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,0,13,2
"440",12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,17,0,0,0,1
"441",0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,14,0,0,6,1
"442",13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,5,1
"443",8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,7,0,0,8,2
"444",11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,21,0,0,0,1
"445",7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,22,0,5,0,1
"446",10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,21,0,8,0,1
"447",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,10,8,2
"448",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,8,2
"449",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,0,1
"45",10,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,18,0,5,8,2
"450",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,12,9,2
"451",9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,0,1
"452",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0,0,1
"453",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,0,0,1
"454",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,13,0,0,6,2
"455",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,9,0,0,12,2
"456",8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,28,0,7,0,1
"457",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,0,9,2
"458",14,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,7,2
"459",9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,12,0,6,15,2
"46",7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,16,0,0,0,1
"460",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,8,0,1
"461",8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,0,6,2
"462",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,0,7,2
"463",7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,7,0,7,9,2
"464",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,5,0,0,12,2
"465",9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,8,10,2
"466",10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20,0,0,0,1
"467",8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,8,0,8,6,2
"468",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,1
"469",9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,29,0,0,0,1
"47",6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,0,0,9,2
"470",13,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,15,0,0,9,2
"471",5,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,20,0,8,10,2
"472",6,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,29,0,0,5,1
"473",7,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,26,0,0,0,1
"474",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,5,5,1
"475",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,11,2
"476",13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,24,0,6,0,1
"477",9,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,5,6,2
"478",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,12,0,0,0,1
"479",12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,8,10,2
"48",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,18,0,0,8,2
"480",7,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,31,0,0,0,1
"481",8,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,28,0,7,5,1
"482",14,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,0,0,1
"483",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,1
"484",7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,23,0,0,6,1
"485",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,0,0,1
"486",7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,5,9,2
"487",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,0,5,2
"488",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,6,0,0,13,2
"489",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,20,0,6,5,1
"49",14,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,5,7,2
"490",5,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,34,0,0,0,1
"491",11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,0,6,1
"492",12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,22,0,0,0,1
"493",8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,16,0,0,0,1
"494",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,0,0,10,2
"495",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,20,0,7,6,2
"496",6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,10,0,0,13,2
"497",5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,0,0,0,1
"498",10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,23,0,0,0,1
"499",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,0,0,1
"5",9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,5,0,5,11,2
"50",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,0,0,1
"500",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0,1
"501",0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,22,0,0,5,1
"502",8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,11,0,0,13,2
"503",12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,27,0,0,0,1
"504",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,18,0,6,7,1
"505",15,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,7,7,2
"506",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,17,0,0,5,1
"507",13,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0,1
"508",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,22,0,0,0,1
"509",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,1
"51",11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,13,0,0,0,1
"510",13,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,6,0,1
"511",7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,16,0,11,10,2
"512",14,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,0,9,2
"513",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,6,7,2
"514",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,27,0,0,0,1
"515",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,0,0,6,1
"516",6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,0,9,2
"517",7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,6,8,2
"518",7,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,14,0,0,13,2
"519",10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,14,0,6,0,1
"52",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,1
"520",5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,8,2
"521",9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,14,0,8,6,2
"522",5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,21,0,0,9,2
"523",9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,15,0,5,11,2
"524",10,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,27,0,0,0,1
"525",6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,34,0,0,0,1
"526",8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,0,5,2
"527",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,18,0,0,5,1
"528",0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,13,0,0,10,2
"529",12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,5,5,2
"53",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,0,0,6,1
"530",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,5,0,1
"531",9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,0,0,1
"532",10,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,26,0,0,0,1
"533",11,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,0,10,2
"534",9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,0,7,2
"535",14,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,0,11,2
"536",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,26,0,5,0,1
"537",11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,33,0,0,0,1
"538",16,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,17,0,0,6,2
"539",8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,0,6,7,2
"54",13,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,9,0,0,6,2
"540",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,23,0,0,0,1
"541",9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,9,0,0,12,2
"542",5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,27,0,0,5,1
"543",8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,18,0,0,6,2
"544",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,16,0,13,6,2
"545",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,1
"546",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,0,5,1
"547",11,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,17,0,7,5,2
"548",13,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,8,0,0,17,2
"549",10,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,17,0,0,0,1
"55",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,0,10,2
"550",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,20,0,0,0,1
"551",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,1
"552",5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,0,0,8,2
"553",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,1
"554",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0,1
"555",7,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,31,0,0,0,1
"556",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,6,12,2
"557",6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,0,0,1
"558",12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,7,12,2
"559",10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,5,11,2
"56",5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0,1
"560",0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,7,13,2
"561",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0,1
"562",6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,32,0,5,0,1
"563",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,17,0,0,0,1
"564",8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,26,0,0,0,1
"565",9,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,12,0,9,7,2
"566",6,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,10,0,6,9,2
"567",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,0,5,2
"568",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,5,5,2
"569",10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,17,0,0,0,1
"57",10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,6,9,2
"570",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,6,5,1
"571",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,22,0,0,0,1
"572",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,1
"573",5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,24,0,0,0,1
"574",11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,8,10,2
"575",8,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,28,0,0,0,1
"576",5,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,18,0,0,13,2
"577",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,0,14,2
"578",12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,17,0,0,0,1
"579",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,29,0,0,0,1
"58",12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,5,0,0,11,2
"580",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,0,6,1
"581",6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,28,0,0,0,1
"582",11,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,0,7,1
"583",12,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,16,0,0,9,2
"584",7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,22,0,0,8,1
"585",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,26,0,0,0,1
"586",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,25,0,0,0,1
"587",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,9,0,6,12,2
"588",9,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,19,0,0,11,2
"589",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,25,0,0,0,1
"59",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,11,0,0,11,2
"590",8,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,25,0,0,5,1
"591",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,0,0,1
"592",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,16,0,0,0,1
"593",7,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,33,0,0,0,1
"594",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,1
"595",10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,8,2
"596",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,23,0,0,0,1
"597",11,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,21,0,5,12,2
"598",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14,0,5,7,2
"599",6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,26,0,0,5,1
"6",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,6,5,2
"60",6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0,5,1
"600",11,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,0,1
"601",13,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,5,2
"602",11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,28,0,0,0,1
"603",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,6,2
"604",7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,25,0,0,5,1
"605",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,1
"606",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,0,8,2
"607",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0,1
"608",6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,27,0,0,5,1
"609",7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,5,9,2
"61",11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,0,0,11,2
"610",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,0,0,1
"611",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,0,13,2
"612",9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,10,2
"613",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,0,11,2
"614",12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,10,0,5,10,2
"615",7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,0,0,1
"616",10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,0,10,2
"617",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,0,0,1
"618",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,0,8,2
"619",10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,0,0,6,2
"62",8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,7,0,0,5,2
"620",8,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,20,0,0,5,1
"621",14,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,22,0,0,10,1
"622",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14,0,0,0,1
"623",0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,15,0,7,10,2
"624",0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,33,0,0,0,1
"625",7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,0,0,1
"626",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,0,6,9,2
"627",12,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,26,0,0,0,1
"628",6,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,35,0,0,0,1
"629",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,30,0,0,0,1
"63",12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,6,2
"630",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,0,10,2
"631",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,15,0,8,0,1
"632",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8,0,0,11,2
"633",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,5,1
"634",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,20,0,0,0,1
"635",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,8,0,0,14,2
"636",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,7,0,0,15,2
"637",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,8,0,1
"638",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,7,2
"639",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,0,7,2
"64",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,5,8,2
"640",6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,5,7,2
"641",5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,0,0,0,1
"642",11,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,29,0,0,0,1
"643",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,16,0,9,7,2
"644",9,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,46,0,0,0,1
"645",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,0,7,2
"646",7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,6,0,0,6,2
"647",12,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,0,0,1
"648",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0,1
"649",13,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,30,0,0,7,1
"65",10,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,8,0,0,7,2
"650",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,29,0,0,0,1
"651",7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,5,2
"652",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,19,0,0,0,1
"653",10,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,21,0,7,0,1
"654",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,14,0,9,5,2
"655",7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,0,7,2
"656",14,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,22,0,0,0,1
"657",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,5,0,1
"658",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,0,0,1
"659",9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,1
"66",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,12,0,11,6,2
"660",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,27,0,0,0,1
"661",0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,20,0,0,0,1
"662",11,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,6,9,2
"663",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,11,2
"664",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,24,0,0,0,1
"665",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,5,1
"666",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,27,0,0,0,1
"667",8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,16,0,6,13,2
"668",5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,11,0,0,15,2
"669",12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,27,0,0,0,1
"67",15,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,7,6,2
"670",9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,11,0,6,6,2
"671",15,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,0,5,1
"672",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,30,0,0,0,1
"673",9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,13,0,6,12,2
"674",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,13,0,6,0,1
"675",9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,7,7,2
"676",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,5,2
"677",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0,1
"678",6,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,16,0,6,7,2
"679",8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,7,0,5,5,2
"68",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,5,2
"680",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,1
"681",6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,6,0,6,5,2
"682",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,24,0,0,0,1
"683",6,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,7,6,1
"684",7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,5,5,2
"685",5,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,13,0,7,10,2
"686",9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,5,5,2
"687",0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,22,0,0,0,1
"688",13,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,9,2
"689",9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,15,0,0,0,1
"69",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,15,0,5,0,1
"690",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,0,0,1
"691",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,17,0,5,0,1
"692",10,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,12,0,0,0,1
"693",6,0,0,0,0,0,0,0,0,0,0,0,0,26,6,5,23,0,0,0,1
"694",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0,1
"695",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10,0,0,11,2
"696",5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,5,0,2
"697",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,0,6,1
"698",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,0,9,2
"699",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,5,2
"7",12,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,22,0,0,9,2
"70",7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,18,0,0,0,1
"700",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,6,10,2
"701",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,5,9,2
"702",9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,8,5,2
"703",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,1
