"","a1","a1a1","a2","a2a2","a3","a3a3","a4a4","a5a5","a6a6","a7a7","a8a8","a9a9","b1b1","b2","b3","b4","b5","b5a1","b5b2","b5b5","cluster"
"692",10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,14,0,0,0,21
"693",6,0,0,0,0,0,0,0,0,0,0,0,0,26,6,5,23,0,0,0,32
"694",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0,2
"695",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,13,0,0,11,38
"696",5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,5,0,40
"697",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,0,0,6,33
"698",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,12,0,5,9,12
"699",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,15,0,0,5,1
"7",12,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,23,0,0,9,1
"70",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,19,0,0,0,2
"700",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,6,10,20
"701",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,14,0,5,9,12
"702",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,8,5,12
"703",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,2
"704",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,13,0,0,9,1
"705",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,14,0,0,10,14
"706",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,26,0,0,0,2
"707",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,26,0,0,0,2
"708",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,0,14,14
"709",10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,21,0,0,0,2
"71",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,0,0,2
"710",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,14,0,5,10,12
"711",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,0,2
"712",11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20,0,8,0,9
"713",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,7,33
"714",8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,15,0,6,0,9
"715",6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,0,0,2
"716",13,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,0,2
"717",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,0,0,2
"718",5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,7,7,12
"719",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,0,12,14
"72",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,14,0,7,10,12
"720",5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,25,0,0,6,26
"721",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,7,8,20
"722",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,0,2
"723",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,21,0,0,9,1
"724",15,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,27,0,0,0,2
"725",19,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,18,0,0,7,35
"726",13,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,18,0,6,10,12
"727",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,30,0,0,0,2
"728",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,5,1
"729",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,5,0,9
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,14,0,5,12,29
"730",10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,5,0,42
"731",10,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,23,0,0,7,1
"732",15,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,5,7,36
"733",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,5,33
"734",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,5,7,12
"735",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,5,1
"736",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,10,0,0,10,14
"737",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,2
"738",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,5,33
"739",12,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,12,0,6,10,20
"74",10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,5,0,44
"740",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,16,0,5,0,9
"741",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,28,0,0,0,2
"742",10,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,0,5,1
"743",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,24,0,0,0,2
"744",6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,22,0,0,6,26
"745",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,22,0,0,0,2
"746",7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,12,0,9,8,12
"747",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,0,7,33
"748",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,20,0,0,0,2
"749",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,25,0,0,0,2
"75",10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,0,5,1
"750",6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,13,0,0,13,14
"751",11,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,5,8,12
"752",7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,27,0,0,0,2
"753",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,7,1
"754",7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,7,0,40
"755",5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,0,5,26
"756",0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,31,0,0,0,3
"757",12,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,9,0,6,11,20
"758",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,19,0,0,0,2
"759",11,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,19,0,6,7,12
"76",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,28,0,0,0,2
"760",12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,28,0,0,0,2
"761",11,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,7,0,7,5,36
"762",13,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,20,0,0,9,1
"763",12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,18,0,0,9,1
"764",11,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,8,0,6,0,42
"765",5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,5,26
"766",11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,5,12
"767",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,8,5,26
"768",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0,2
"769",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,2
"77",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,6,9,20
"770",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,2
"771",7,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,26,0,0,0,2
"772",15,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,30,0,5,0,9
"773",11,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,0,13,14
"774",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,6,1
"775",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,27,0,0,0,2
"776",9,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,16,0,0,13,1
"777",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0,3
"778",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,8,0,8,11,29
"779",6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,0,6,1
"78",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0,2
"780",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,23,0,0,0,2
"781",7,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,18,0,5,6,12
"782",12,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,17,0,5,6,12
"783",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0,8,1
"784",8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,0,10,14
"785",7,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,32,0,0,0,2
"786",9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,6,1
"787",5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,16,0,7,6,12
"788",5,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,25,0,5,5,26
"789",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,6,8,12
"79",12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,5,5,36
"790",13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,19,0,0,0,2
"791",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,9,1
"792",13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,33,0,0,0,2
"793",6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,0,9,14
"794",11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,10,0,5,10,20
"795",10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,17,0,6,0,9
"796",9,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,15,0,0,11,1
"797",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,0,13,14
"798",10,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,10,0,0,5,35
"799",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,5,0,9
"8",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,23,0,6,0,9
"80",6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,7,26
"800",10,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,22,0,0,0,2
"801",13,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,17,0,0,0,2
"802",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,6,12,20
"803",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,5,0,9
"804",5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,19,0,0,0,2
"805",10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,8,14
"806",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14,0,5,5,12
"807",6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,2
"808",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,7,0,5,9,20
"809",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,5,0,9
"81",5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,14,0,7,0,9
"810",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0,3
"811",7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,8,6,12
"812",7,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,20,0,6,12,12
"813",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,0,6,33
"814",7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,14,0,0,0,2
"815",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,9,7,12
"816",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,0,8,1
"817",8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,10,0,0,7,14
"818",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,8,12,20
"819",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,0,7,14
"82",9,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,25,0,0,0,2
"820",5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,0,5,7,26
"821",6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,14,0,0,0,2
"822",8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,20,0,0,6,1
"823",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,0,10,14
"824",12,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,31,0,0,0,2
"825",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,0,0,2
"826",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,11,0,9,5,12
"827",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,24,0,0,0,2
"828",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,23,0,0,0,2
"829",0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,10,0,0,0,3
"83",8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,5,0,42
"830",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,25,0,0,0,2
"831",9,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,23,0,0,0,2
"832",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,7,13,20
"833",9,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,28,0,0,0,2
"834",9,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,32,0,0,7,26
"835",0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,0,0,3
"836",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8,0,0,11,14
"837",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,7,10,12
"838",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,28,0,0,0,2
"839",9,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,11,0,6,19,20
"84",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,0,0,2
"840",7,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,15,0,0,12,1
"841",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,6,6,29
"842",11,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,0,0,15
"843",11,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,22,0,6,7,12
"844",7,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0,33,0,0,0,2
"845",11,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,8,14
"846",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,16,0,0,0,3
"847",12,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,25,0,0,5,1
"848",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,26,0,0,0,2
"849",10,0,0,0,0,0,0,0,0,0,0,0,0,42,5,0,29,0,0,0,2
"85",14,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,0,0,2
"850",12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,0,6,0,44
"851",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,2
"852",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,8,11,20
"853",8,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,16,0,0,12,1
"854",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,5,6,12
"855",0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,27,0,0,0,3
"856",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,0,2
"857",10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,0,0,6,1
"858",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,21,0,0,0,2
"859",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,6,16,20
"86",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,0,0,2
"860",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,6,7,12
"861",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,26,0,0,0,2
"862",9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,5,5,12
"863",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,6,7,12
"864",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,17,0,5,5,26
"865",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,8,0,45
"866",6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,15,0,0,0,2
"867",10,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,29,0,0,6,26
"868",6,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,28,0,0,7,26
"869",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,5,1
"87",12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,6,8,36
"870",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,8,0,6,9,20
"871",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,6,10,20
"872",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,5,12,20
"873",18,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,37,0,0,0,2
"874",9,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,25,0,0,0,2
"875",11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,14,0,5,8,12
"876",7,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,29,0,0,0,2
"877",10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,8,12
"878",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,17,0,5,0,9
"879",10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,32,0,0,0,2
"88",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0,0,2
"880",5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,5,14
"881",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,0,11,14
"882",9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0,2
"883",6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,6,7,12
"884",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,32,0,0,0,2
"885",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,7,26
"886",8,0,0,0,0,0,0,0,0,0,0,0,0,37,6,0,29,0,0,0,2
"887",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,6,8,12
"888",5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,16,0,0,0,2
"889",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,13,0,6,6,29
"89",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0,2
"890",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,14,0,6,8,12
"891",5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,31,0,0,0,2
"892",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,22,0,0,5,26
"893",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,11,0,0,14,38
"894",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,17,0,7,8,12
"895",5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,30,0,0,0,2
"896",8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,0,0,8,14
"897",11,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,11,0,6,16,20
"898",5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,32,0,0,0,2
"899",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,0,9,14
"9",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,8,0,0,14,38
"90",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,0,2
"900",10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,11,0,6,11,20
"901",8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,11,11,12
"902",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,5,11,20
"903",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,8,6,12
"904",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,15,0,10,9,12
"905",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,8,14
"906",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,2
"907",10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,34,0,0,0,2
"908",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,0,7,1
"909",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,31,0,0,0,2
"91",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0,2
"910",9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,17,0,8,10,12
"911",5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,5,5,12
"912",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0,2
"913",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,30,0,0,0,2
"914",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,9,14
"915",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0,5,33
"916",6,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,25,0,0,0,2
"917",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,0,5,6,29
"918",9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,9,0,6,6,36
"919",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,5,0,9
"92",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,7,5,26
"920",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,12,0,0,7,1
"921",0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,0,0,3
"922",5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,11,0,6,13,20
"923",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,5,12,20
"924",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,26,0,0,0,2
"925",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,0,9,1
"926",11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,9,8,36
"927",15,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,33,0,0,0,2
"928",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,28,0,0,0,2
"929",10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,16,0,0,7,1
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,11,0,0,12,38
"930",11,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,0,0,15
"931",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,2
"932",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,10,20
"933",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,17,0,8,7,12
"934",6,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,10,0,6,9,12
"935",10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,18,0,0,8,1
"936",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,28,0,0,0,2
"937",14,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,31,0,0,0,2
"938",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,29,0,0,0,2
"939",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,5,0,0,12,14
"94",12,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,23,0,0,0,2
"940",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,22,0,0,0,2
"941",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,19,0,0,0,2
"942",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,14,0,5,11,12
"943",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,24,0,0,0,2
"944",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,26,0,0,0,2
"945",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,2
"946",12,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,8,0,5,9,36
"947",12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,5,1
"948",9,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,18,0,0,9,1
"949",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,5,10,20
"95",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,8,1
"950",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,5,9,12
"951",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,6,5,26
"952",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,21,0,0,0,2
"953",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,7,0,9
"954",10,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,22,0,0,11,1
"955",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,2
"956",11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,5,11,20
"957",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0,2
"958",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,8,33
"959",10,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,19,0,0,6,1
"96",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,12,0,7,8,29
"960",13,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,9,14
"961",11,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,7,12
"962",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,7,6,12
"963",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,10,20
"964",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,2
"965",11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,10,0,0,5,1
"966",5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,12,0,5,7,12
"967",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,16,0,0,8,1
"968",13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,20,0,0,0,2
"969",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,9,14
"97",0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,0,0,3
